"date","year","month","day","county","state","fips","cases","deaths","population","cases_per100k","deaths_per100k","daily_case_count","daily_death_count","datatype","station","fl_m","fl_q","fl_so","fl_t","temp","temp_from_median","location"
2020-11-04,2020,11,4,"Orleans","Louisiana","22071",13638,598,389648,3500.08212540549,153.471851517267,3.84962838254069,0.256641892169341,"TAVG","GHCND:USW00012916","H","","S","",15.5,5.5,"Orleans Parish, GA"
2020-11-05,2020,11,5,"Orleans","Louisiana","22071",13673,599,389648,3509.06459163142,153.728493409436,8.9824662259266,0.256641892169341,"TAVG","GHCND:USW00012916","H","","S","",17.4,3.6,"Orleans Parish, GA"
2020-11-06,2020,11,6,"Orleans","Louisiana","22071",13719,600,389648,3520.87011867121,153.985135301606,11.8055270397895,0.256641892169341,"TAVG","GHCND:USW00012916","H","","S","",20.6,0.399999999999999,"Orleans Parish, GA"
2020-11-07,2020,11,7,"Orleans","Louisiana","22071",13719,600,389648,3520.87011867121,153.985135301606,0,0,"TAVG","GHCND:USW00012916","H","","S","",21.6,0.600000000000001,"Orleans Parish, GA"
2020-11-08,2020,11,8,"Orleans","Louisiana","22071",13821,601,389648,3547.04759167248,154.241777193775,26.177473001273,0.256641892169341,"TAVG","GHCND:USW00012916","H","","S","",22.3,1.3,"Orleans Parish, GA"
2020-11-09,2020,11,9,"Orleans","Louisiana","22071",13844,602,389648,3552.95035519238,154.498419085944,5.90276351989542,0.256641892169341,"TAVG","GHCND:USW00012916","H","","S","",23.1,2.1,"Orleans Parish, GA"
2020-11-10,2020,11,10,"Orleans","Louisiana","22071",14034,602,389648,3601.71231470455,154.498419085944,48.7619595121751,0,"TAVG","GHCND:USW00012916","H","","S","",23.6,2.6,"Orleans Parish, GA"
2020-11-11,2020,11,11,"Orleans","Louisiana","22071",14034,602,389648,3601.71231470455,154.498419085944,0,0,"TAVG","GHCND:USW00012916","H","","S","",23.9,2.9,"Orleans Parish, GA"
2020-11-12,2020,11,12,"Orleans","Louisiana","22071",14124,605,389648,3624.81008499979,155.268344762452,23.0977702952405,0.769925676508052,"TAVG","GHCND:USW00012916","H","","S","",22.6,1.6,"Orleans Parish, GA"
2020-11-13,2020,11,13,"Orleans","Louisiana","22071",14401,644,389648,3695.8998891307,165.277378557057,71.0898041309083,10.0090337946044,"TAVG","GHCND:USW00012916","H","","S","",20.8,0.199999999999999,"Orleans Parish, GA"
2020-11-14,2020,11,14,"Orleans","Louisiana","22071",14401,644,389648,3695.8998891307,165.277378557057,0,0,"TAVG","GHCND:USW00012916","H","","S","",20.6,0.399999999999999,"Orleans Parish, GA"
2020-11-15,2020,11,15,"Orleans","Louisiana","22071",14553,644,389648,3734.90945674044,165.277378557057,39.0095676097399,0,"TAVG","GHCND:USW00012916","H","","S","",22.8,1.8,"Orleans Parish, GA"
2020-11-16,2020,11,16,"Orleans","Louisiana","22071",14593,644,389648,3745.17513242722,165.277378557057,10.2656756867736,0,"TAVG","GHCND:USW00012916","H","","S","",17.8,3.2,"Orleans Parish, GA"
2020-11-17,2020,11,17,"Orleans","Louisiana","22071",14711,644,389648,3775.4588757032,165.277378557057,30.2837432759829,0,"TAVG","GHCND:USW00012916","H","","S","",17.5,3.5,"Orleans Parish, GA"
2020-11-18,2020,11,18,"Orleans","Louisiana","22071",14786,644,389648,3794.7070176159,165.277378557057,19.2481419127002,0,"TAVG","GHCND:USW00012916","H","","S","",17.4,3.6,"Orleans Parish, GA"
2020-11-19,2020,11,19,"Orleans","Louisiana","22071",14874,644,389648,3817.2915041268,165.277378557057,22.5844865109025,0,"TAVG","GHCND:USW00012916","H","","S","",17.3,3.7,"Orleans Parish, GA"
2020-11-20,2020,11,20,"Orleans","Louisiana","22071",14978,644,389648,3843.98226091241,165.277378557057,26.690756785611,0,"TAVG","GHCND:USW00012916","H","","S","",20.3,0.699999999999999,"Orleans Parish, GA"
2020-11-21,2020,11,21,"Orleans","Louisiana","22071",14978,644,389648,3843.98226091241,165.277378557057,0,0,"TAVG","GHCND:USW00012916","H","","S","",19.8,1.2,"Orleans Parish, GA"
2020-11-22,2020,11,22,"Orleans","Louisiana","22071",15121,644,389648,3880.68205149263,165.277378557057,36.6997905802164,0,"TAVG","GHCND:USW00012916","H","","S","",19.6,1.4,"Orleans Parish, GA"
2020-11-23,2020,11,23,"Orleans","Louisiana","22071",15174,645,389648,3894.2840717776,165.534020449226,13.6020202849754,0.256641892169341,"TAVG","GHCND:USW00012916","H","","S","",17.2,3.8,"Orleans Parish, GA"
2020-11-24,2020,11,24,"Orleans","Louisiana","22071",15323,646,389648,3932.52371371084,165.790662341395,38.2396419332317,0.256641892169341,"TAVG","GHCND:USW00012916","H","","S","",17.6,3.4,"Orleans Parish, GA"
2020-11-25,2020,11,25,"Orleans","Louisiana","22071",15388,646,389648,3949.20543670184,165.790662341395,16.6817229910071,0,"TAVG","GHCND:USW00012916","H","","S","",22.7,1.7,"Orleans Parish, GA"
2020-11-26,2020,11,26,"Orleans","Louisiana","22071",15388,646,389648,3949.20543670184,165.790662341395,0,0,"TAVG","GHCND:USW00012916","H","","S","",20.7,0.300000000000001,"Orleans Parish, GA"
2020-11-27,2020,11,27,"Orleans","Louisiana","22071",15716,646,389648,4033.38397733339,165.790662341395,84.1785406315444,0,"TAVG","GHCND:USW00012916","H","","S","",22.9,1.9,"Orleans Parish, GA"
2020-11-28,2020,11,28,"Orleans","Louisiana","22071",15716,646,389648,4033.38397733339,165.790662341395,0,0,"TAVG","GHCND:USW00012916","H","","S","",19.7,1.3,"Orleans Parish, GA"
2020-11-29,2020,11,29,"Orleans","Louisiana","22071",15834,647,389648,4063.66772060937,166.047304233565,30.2837432759829,0.256641892169341,"TAVG","GHCND:USW00012916","H","","S","",18.3,2.7,"Orleans Parish, GA"
2020-11-30,2020,11,30,"Orleans","Louisiana","22071",15838,647,389648,4064.69428817805,166.047304233565,1.02656756867691,0,"TAVG","GHCND:USW00012916","H","","S","",11.9,9.1,"Orleans Parish, GA"
2020-12-01,2020,12,1,"Orleans","Louisiana","22071",16077,648,389648,4126.03170040652,166.303946125734,61.3374122284722,0.256641892169341,"TAVG","GHCND:USW00012916","H","","S","",8.4,12.6,"Orleans Parish, GA"
2020-12-02,2020,12,2,"Orleans","Louisiana","22071",16421,649,389648,4214.31651131277,166.560588017903,88.2848109062543,0.256641892169341,"TAVG","GHCND:USW00012916","H","","S","",9.6,11.4,"Orleans Parish, GA"
2020-12-03,2020,12,3,"Orleans","Louisiana","22071",16580,649,389648,4255.1225721677,166.560588017903,40.8060608549258,0,"TAVG","GHCND:USW00012916","H","","S","",18.2,2.8,"Orleans Parish, GA"
2020-12-04,2020,12,4,"Orleans","Louisiana","22071",16733,649,389648,4294.38878166961,166.560588017903,39.2662095019095,0,"TAVG","GHCND:USW00012916","H","","S","",14.3,6.7,"Orleans Parish, GA"
2020-12-05,2020,12,5,"Orleans","Louisiana","22071",16733,649,389648,4294.38878166961,166.560588017903,0,0,"TAVG","GHCND:USW00012916","H","","S","",11.6,9.4,"Orleans Parish, GA"
2020-12-06,2020,12,6,"Orleans","Louisiana","22071",17013,649,389648,4366.24851147703,166.560588017903,71.8597298074164,0,"TAVG","GHCND:USW00012916","H","","S","",11.6,9.4,"Orleans Parish, GA"
2020-12-07,2020,12,7,"Orleans","Louisiana","22071",17082,650,389648,4383.95680203671,166.817229910073,17.7082905596835,0.256641892169341,"TAVG","GHCND:USW00012916","H","","S","",11.1,9.9,"Orleans Parish, GA"
2020-12-08,2020,12,8,"Orleans","Louisiana","22071",17194,651,389648,4412.70069395968,167.073871802242,28.7438919229671,0.256641892169341,"TAVG","GHCND:USW00012916","H","","S","",11.6,9.4,"Orleans Parish, GA"
2020-12-09,2020,12,9,"Orleans","Louisiana","22071",17374,652,389648,4458.89623455016,167.330513694411,46.195540590481,0.256641892169341,"TAVG","GHCND:USW00012916","H","","S","",14.8,6.2,"Orleans Parish, GA"
2020-12-10,2020,12,10,"Orleans","Louisiana","22071",17520,653,389648,4496.36595080688,167.587155586581,37.4697162567245,0.256641892169341,"TAVG","GHCND:USW00012916","H","","S","",16.4,4.6,"Orleans Parish, GA"
2020-12-11,2020,12,11,"Orleans","Louisiana","22071",17667,653,389648,4534.09230895578,167.587155586581,37.7263581488933,0,"TAVG","GHCND:USW00012916","H","","S","",17.8,3.2,"Orleans Parish, GA"
2020-12-12,2020,12,12,"Orleans","Louisiana","22071",17667,653,389648,4534.09230895578,167.587155586581,0,0,"TAVG","GHCND:USW00012916","H","","S","",20.5,0.5,"Orleans Parish, GA"
2020-12-13,2020,12,13,"Orleans","Louisiana","22071",17949,655,389648,4606.46532254753,168.100439370919,72.3730135917549,0.513283784338682,"TAVG","GHCND:USW00012916","H","","S","",18.7,2.3,"Orleans Parish, GA"
2020-12-14,2020,12,14,"Orleans","Louisiana","22071",18036,656,389648,4628.79316716626,168.357081263089,22.3278446187323,0.256641892169341,"TAVG","GHCND:USW00012916","H","","S","",13.6,7.4,"Orleans Parish, GA"
2020-12-15,2020,12,15,"Orleans","Louisiana","22071",18179,656,389648,4665.49295774648,168.357081263089,36.6997905802164,0,"TAVG","GHCND:USW00012916","H","","S","",10.1,10.9,"Orleans Parish, GA"
2020-12-16,2020,12,16,"Orleans","Louisiana","22071",18307,660,389648,4698.34311994415,169.383648831766,32.8501621976757,1.02656756867736,"TAVG","GHCND:USW00012916","H","","S","",11.6,9.4,"Orleans Parish, GA"
2020-12-17,2020,12,17,"Orleans","Louisiana","22071",18498,662,389648,4747.3617213485,169.896932616105,49.0186014043438,0.513283784338682,"TAVG","GHCND:USW00012916","H","","S","",6.8,14.2,"Orleans Parish, GA"
2020-12-18,2020,12,18,"Orleans","Louisiana","22071",18682,664,389648,4794.58382950766,170.410216400443,47.2221081591597,0.513283784338682,"TAVG","GHCND:USW00012916","H","","S","",8.2,12.8,"Orleans Parish, GA"
2020-12-19,2020,12,19,"Orleans","Louisiana","22071",18682,664,389648,4794.58382950766,170.410216400443,0,0,"TAVG","GHCND:USW00012916","H","","S","",13.8,7.2,"Orleans Parish, GA"
2020-12-20,2020,12,20,"Orleans","Louisiana","22071",18944,664,389648,4861.82400525603,170.410216400443,67.2401757483676,0,"TAVG","GHCND:USW00012916","H","","S","",15.3,5.7,"Orleans Parish, GA"
2020-12-21,2020,12,21,"Orleans","Louisiana","22071",19030,670,389648,4883.89520798259,171.95006775346,22.0712027265636,1.53985135301608,"TAVG","GHCND:USW00012916","H","","S","",12.7,8.3,"Orleans Parish, GA"
2020-12-22,2020,12,22,"Orleans","Louisiana","22071",19217,672,389648,4931.88724181826,172.463351537798,47.9920338356669,0.513283784338682,"TAVG","GHCND:USW00012916","H","","S","",13.6,7.4,"Orleans Parish, GA"
2020-12-23,2020,12,23,"Orleans","Louisiana","22071",19348,673,389648,4965.50732969244,172.719993429968,33.6200878741838,0.256641892169341,"TAVG","GHCND:USW00012916","H","","S","",15.8,5.2,"Orleans Parish, GA"
2020-12-24,2020,12,24,"Orleans","Louisiana","22071",19520,673,389648,5009.64973514557,172.719993429968,44.1424054531271,0,"TAVG","GHCND:USW00012916","H","","S","",14.3,6.7,"Orleans Parish, GA"
2020-12-25,2020,12,25,"Orleans","Louisiana","22071",19520,673,389648,5009.64973514557,172.719993429968,0,0,"TAVG","GHCND:USW00012916","H","","S","",7.2,13.8,"Orleans Parish, GA"
2020-12-26,2020,12,26,"Orleans","Louisiana","22071",19520,673,389648,5009.64973514557,172.719993429968,0,0,"TAVG","GHCND:USW00012916","H","","S","",7.6,13.4,"Orleans Parish, GA"
2020-12-27,2020,12,27,"Orleans","Louisiana","22071",19847,673,389648,5093.57163388494,172.719993429968,83.9218987393742,0,"TAVG","GHCND:USW00012916","H","","S","",10.9,10.1,"Orleans Parish, GA"
2020-12-28,2020,12,28,"Orleans","Louisiana","22071",19935,675,389648,5116.15612039584,173.233277214306,22.5844865109029,0.513283784338682,"TAVG","GHCND:USW00012916","H","","S","",15.3,5.7,"Orleans Parish, GA"
2020-12-29,2020,12,29,"Orleans","Louisiana","22071",20237,677,389648,5193.66197183099,173.746560998645,77.5058514351413,0.513283784338682,"TAVG","GHCND:USW00012916","H","","S","",15.6,5.4,"Orleans Parish, GA"
2020-12-30,2020,12,30,"Orleans","Louisiana","22071",20524,679,389648,5267.31819488359,174.259844782984,73.6562230526015,0.513283784338682,"TAVG","GHCND:USW00012916","H","","S","",19.4,1.6,"Orleans Parish, GA"
2020-12-31,2020,12,31,"Orleans","Louisiana","22071",20780,679,389648,5333.01851927894,174.259844782984,65.7003243953523,0,"TAVG","GHCND:USW00012916","H","","S","",20.9,0.100000000000001,"Orleans Parish, GA"
2021-01-01,2021,1,1,"Orleans","Louisiana","22071",20780,679,389648,5333.01851927894,174.259844782984,0,0,"TAVG","GHCND:USW00012916","H","","S","",18.6,2.4,"Orleans Parish, GA"
2021-01-02,2021,1,2,"Orleans","Louisiana","22071",20780,679,389648,5333.01851927894,174.259844782984,0,0,"TAVG","GHCND:USW00012916","H","","S","",11.9,9.1,"Orleans Parish, GA"
2021-01-03,2021,1,3,"Orleans","Louisiana","22071",21364,679,389648,5482.89738430583,174.259844782984,149.878865026895,0,"TAVG","GHCND:USW00012916","H","","S","",9.5,11.5,"Orleans Parish, GA"
2021-01-04,2021,1,4,"Orleans","Louisiana","22071",21521,679,389648,5523.19016137642,174.259844782984,40.2927770705874,0,"TAVG","GHCND:USW00012916","H","","S","",12.1,8.9,"Orleans Parish, GA"
2021-01-05,2021,1,5,"Orleans","Louisiana","22071",21802,682,389648,5595.30653307601,175.029770459492,72.1163716995843,0.769925676508052,"TAVG","GHCND:USW00012916","H","","S","",15.1,5.9,"Orleans Parish, GA"
2021-01-06,2021,1,6,"Orleans","Louisiana","22071",22171,685,389648,5690.00739128649,175.799696136,94.7008582104881,0.769925676508024,"TAVG","GHCND:USW00012916","H","","S","",12.9,8.1,"Orleans Parish, GA"
2021-01-07,2021,1,7,"Orleans","Louisiana","22071",22484,685,389648,5770.3363035355,175.799696136,80.3289122490041,0,"TAVG","GHCND:USW00012916","H","","S","",13.6,7.4,"Orleans Parish, GA"
2021-01-08,2021,1,8,"Orleans","Louisiana","22071",22737,687,389648,5835.26670225434,176.312979920338,64.9303987188432,0.513283784338682,"TAVG","GHCND:USW00012916","H","","S","",9.1,11.9,"Orleans Parish, GA"
2021-01-09,2021,1,9,"Orleans","Louisiana","22071",22737,687,389648,5835.26670225434,176.312979920338,0,0,"TAVG","GHCND:USW00012916","H","","S","",7.2,13.8,"Orleans Parish, GA"
2021-01-10,2021,1,10,"Orleans","Louisiana","22071",23117,689,389648,5932.79062127869,176.826263704677,97.523919024351,0.513283784338682,"TAVG","GHCND:USW00012916","H","","S","",6.2,14.8,"Orleans Parish, GA"
2021-01-11,2021,1,11,"Orleans","Louisiana","22071",23252,689,389648,5967.43727672155,176.826263704677,34.6466554428607,0,"TAVG","GHCND:USW00012916","H","","S","",6.4,14.6,"Orleans Parish, GA"
2021-01-12,2021,1,12,"Orleans","Louisiana","22071",23531,691,389648,6039.0403646368,177.339547489016,71.6030879152468,0.513283784338682,"TAVG","GHCND:USW00012916","H","","S","",4.9,16.1,"Orleans Parish, GA"
2021-01-13,2021,1,13,"Orleans","Louisiana","22071",23725,695,389648,6088.82889171765,178.366115057693,49.788527080852,1.02656756867736,"TAVG","GHCND:USW00012916","H","","S","",7.8,13.2,"Orleans Parish, GA"
2021-01-14,2021,1,14,"Orleans","Louisiana","22071",23965,696,389648,6150.4229458383,178.622756949862,61.5940541206428,0.256641892169341,"TAVG","GHCND:USW00012916","H","","S","",11.3,9.7,"Orleans Parish, GA"
2021-01-15,2021,1,15,"Orleans","Louisiana","22071",24170,696,389648,6203.03453373301,178.622756949862,52.6115878947148,0,"TAVG","GHCND:USW00012916","H","","S","",13.9,7.1,"Orleans Parish, GA"
2021-01-16,2021,1,16,"Orleans","Louisiana","22071",24170,696,389648,6203.03453373301,178.622756949862,0,0,"TAVG","GHCND:USW00012916","H","","S","",9.1,11.9,"Orleans Parish, GA"
2021-01-17,2021,1,17,"Orleans","Louisiana","22071",24476,701,389648,6281.56695273683,179.905966410709,78.5324190038191,1.28320946084673,"TAVG","GHCND:USW00012916","H","","S","",8.9,12.1,"Orleans Parish, GA"
2021-01-18,2021,1,18,"Orleans","Louisiana","22071",24571,702,389648,6305.94793249292,180.162608302879,24.380979756088,0.256641892169341,"TAVG","GHCND:USW00012916","H","","S","",10.9,10.1,"Orleans Parish, GA"
2021-01-19,2021,1,19,"Orleans","Louisiana","22071",24703,702,389648,6339.82466225927,180.162608302879,33.8767297663535,0,"TAVG","GHCND:USW00012916","H","","S","",13.8,7.2,"Orleans Parish, GA"
2021-01-20,2021,1,20,"Orleans","Louisiana","22071",24844,702,389648,6376.01116905515,180.162608302879,36.186506795877,0,"TAVG","GHCND:USW00012916","H","","S","",15.3,5.7,"Orleans Parish, GA"
2021-01-21,2021,1,21,"Orleans","Louisiana","22071",25047,708,389648,6428.10947316552,181.702459655895,52.0983041103755,1.53985135301605,"TAVG","GHCND:USW00012916","H","","S","",17.7,3.3,"Orleans Parish, GA"
2021-01-22,2021,1,22,"Orleans","Louisiana","22071",25178,709,389648,6461.72956103971,181.959101548064,33.6200878741838,0.256641892169341,"TAVG","GHCND:USW00012916","H","","S","",19,2,"Orleans Parish, GA"
2021-01-23,2021,1,23,"Orleans","Louisiana","22071",25178,709,389648,6461.72956103971,181.959101548064,0,0,"TAVG","GHCND:USW00012916","H","","S","",16.7,4.3,"Orleans Parish, GA"
2021-01-24,2021,1,24,"Orleans","Louisiana","22071",25358,717,389648,6507.92510163019,184.012236685419,46.1955405904828,2.05313513735473,"TAVG","GHCND:USW00012916","H","","S","",18.2,2.8,"Orleans Parish, GA"
2021-01-25,2021,1,25,"Orleans","Louisiana","22071",25559,717,389648,6559.51012195623,184.012236685419,51.5850203260379,0,"TAVG","GHCND:USW00012916","H","","S","",22.1,1.1,"Orleans Parish, GA"
2021-01-26,2021,1,26,"Orleans","Louisiana","22071",25754,716,389648,6609.55529092925,183.755594793249,50.0451689730216,-0.256641892169341,"TAVG","GHCND:USW00012916","H","","S","",21.4,0.399999999999999,"Orleans Parish, GA"
2021-01-27,2021,1,27,"Orleans","Louisiana","22071",25893,718,389648,6645.22851394079,184.268878577588,35.6732230115385,0.513283784338682,"TAVG","GHCND:USW00012916","H","","S","",20.2,0.800000000000001,"Orleans Parish, GA"
2021-01-28,2021,1,28,"Orleans","Louisiana","22071",26039,720,389648,6682.69823019751,184.782162361927,37.4697162567245,0.513283784338682,"TAVG","GHCND:USW00012916","H","","S","",10.9,10.1,"Orleans Parish, GA"
2021-01-29,2021,1,29,"Orleans","Louisiana","22071",26177,720,389648,6718.11481131688,184.782162361927,35.4165811193679,0,"TAVG","GHCND:USW00012916","H","","S","",11.1,9.9,"Orleans Parish, GA"
2021-01-30,2021,1,30,"Orleans","Louisiana","22071",26177,720,389648,6718.11481131688,184.782162361927,0,0,"TAVG","GHCND:USW00012916","H","","S","",14.3,6.7,"Orleans Parish, GA"
2021-01-31,2021,1,31,"Orleans","Louisiana","22071",26458,722,389648,6790.23118301647,185.295446146265,72.1163716995861,0.513283784338682,"TAVG","GHCND:USW00012916","H","","S","",21.2,0.199999999999999,"Orleans Parish, GA"
2021-02-01,2021,2,1,"Orleans","Louisiana","22071",26540,725,389648,6811.27581817435,186.065371822773,21.0446351578858,0.769925676508024,"TAVG","GHCND:USW00012916","H","","S","",11.3,9.7,"Orleans Parish, GA"
2021-02-02,2021,2,2,"Orleans","Louisiana","22071",26760,726,389648,6867.73703445161,186.322013714943,56.4612162772546,0.256641892169341,"TAVG","GHCND:USW00012916","H","","S","",8.7,12.3,"Orleans Parish, GA"
2021-02-03,2021,2,3,"Orleans","Louisiana","22071",26883,732,389648,6899.30398718844,187.861865067959,31.56695273683,1.53985135301608,"TAVG","GHCND:USW00012916","H","","S","",10.2,10.8,"Orleans Parish, GA"
2021-02-04,2021,2,4,"Orleans","Louisiana","22071",27001,735,389648,6929.58773046442,188.631790744467,30.2837432759825,0.769925676508024,"TAVG","GHCND:USW00012916","H","","S","",13.9,7.1,"Orleans Parish, GA"
2021-02-05,2021,2,5,"Orleans","Louisiana","22071",27060,739,389648,6944.72960210241,189.658358313144,15.1418716379912,1.02656756867736,"TAVG","GHCND:USW00012916","H","","S","",14.4,6.6,"Orleans Parish, GA"
2021-02-06,2021,2,6,"Orleans","Louisiana","22071",27060,739,389648,6944.72960210241,189.658358313144,0,0,"TAVG","GHCND:USW00012916","H","","S","",11.4,9.6,"Orleans Parish, GA"
2021-02-07,2021,2,7,"Orleans","Louisiana","22071",27158,743,389648,6969.88050753501,190.684925881822,25.1509054325961,1.02656756867739,"TAVG","GHCND:USW00012916","H","","S","",12.1,8.9,"Orleans Parish, GA"
2021-02-08,2021,2,8,"Orleans","Louisiana","22071",27245,743,389648,6992.20835215374,190.684925881822,22.3278446187323,0,"TAVG","GHCND:USW00012916","H","","S","",13.2,7.8,"Orleans Parish, GA"
2021-02-09,2021,2,9,"Orleans","Louisiana","22071",27375,744,389648,7025.57179813575,190.941567773991,33.3634459820141,0.256641892169341,"TAVG","GHCND:USW00012916","H","","S","",17.6,3.4,"Orleans Parish, GA"
2021-02-10,2021,2,10,"Orleans","Louisiana","22071",27408,745,389648,7034.04098057734,191.19820966616,8.4691824415886,0.256641892169341,"TAVG","GHCND:USW00012916","H","","S","",19.3,1.7,"Orleans Parish, GA"
2021-02-11,2021,2,11,"Orleans","Louisiana","22071",27544,745,389648,7068.94427791237,191.19820966616,34.9032973350304,0,"TAVG","GHCND:USW00012916","H","","S","",20.6,0.399999999999999,"Orleans Parish, GA"
2021-02-12,2021,2,12,"Orleans","Louisiana","22071",27625,745,389648,7089.73227117809,191.19820966616,20.7879932657161,0,"TAVG","GHCND:USW00012916","H","","S","",10.7,10.3,"Orleans Parish, GA"
2021-02-13,2021,2,13,"Orleans","Louisiana","22071",27625,745,389648,7089.73227117809,191.19820966616,0,0,"TAVG","GHCND:USW00012916","H","","S","",6.6,14.4,"Orleans Parish, GA"
2021-02-14,2021,2,14,"Orleans","Louisiana","22071",27706,746,389648,7110.5202644438,191.45485155833,20.787993265717,0.256641892169341,"TAVG","GHCND:USW00012916","H","","S","",5.3,15.7,"Orleans Parish, GA"
2021-02-15,2021,2,15,"Orleans","Louisiana","22071",27744,748,389648,7120.27265634624,191.968135342668,9.7523919024361,0.513283784338682,"TAVG","GHCND:USW00012916","H","","S","",3.1,17.9,"Orleans Parish, GA"
2021-02-16,2021,2,16,"Orleans","Louisiana","22071",27744,748,389648,7120.27265634624,191.968135342668,0,0,"TAVG","GHCND:USW00012916","H","","S","",-1.9,22.9,"Orleans Parish, GA"
2021-02-17,2021,2,17,"Orleans","Louisiana","22071",27803,750,389648,7135.41452798423,192.481419127007,15.1418716379912,0.513283784338682,"TAVG","GHCND:USW00012916","H","","S","",3.9,17.1,"Orleans Parish, GA"
2021-02-18,2021,2,18,"Orleans","Louisiana","22071",27875,750,389648,7153.89274422042,192.481419127007,18.4782162361926,0,"TAVG","GHCND:USW00012916","H","","S","",6.1,14.9,"Orleans Parish, GA"
2021-02-19,2021,2,19,"Orleans","Louisiana","22071",27942,755,389648,7171.08775099577,193.764628587854,17.195006775346,1.28320946084671,"TAVG","GHCND:USW00012916","H","","S","",4.4,16.6,"Orleans Parish, GA"
2021-02-20,2021,2,20,"Orleans","Louisiana","22071",27942,755,389648,7171.08775099577,193.764628587854,0,0,"TAVG","GHCND:USW00012916","H","","S","",6.2,14.8,"Orleans Parish, GA"
2021-02-21,2021,2,21,"Orleans","Louisiana","22071",28044,757,389648,7197.26522399704,194.277912372192,26.1774730012721,0.513283784338682,"TAVG","GHCND:USW00012916","H","","S","",12,9,"Orleans Parish, GA"
2021-02-22,2021,2,22,"Orleans","Louisiana","22071",28075,757,389648,7205.22112265429,194.277912372192,7.95589865725015,0,"TAVG","GHCND:USW00012916","H","","S","",17.2,3.8,"Orleans Parish, GA"
2021-02-23,2021,2,23,"Orleans","Louisiana","22071",28164,757,389648,7228.06225105736,194.277912372192,22.8411284030708,0,"TAVG","GHCND:USW00012916","H","","S","",14.8,6.2,"Orleans Parish, GA"
2021-02-24,2021,2,24,"Orleans","Louisiana","22071",28259,757,389648,7252.44323081345,194.277912372192,24.380979756088,0,"TAVG","GHCND:USW00012916","H","","S","",15.4,5.6,"Orleans Parish, GA"
2021-02-25,2021,2,25,"Orleans","Louisiana","22071",28341,760,389648,7273.48786597134,195.0478380487,21.0446351578867,0.769925676508052,"TAVG","GHCND:USW00012916","H","","S","",19.7,1.3,"Orleans Parish, GA"
2021-02-26,2021,2,26,"Orleans","Louisiana","22071",28386,760,389648,7285.03675111896,195.0478380487,11.5488851476202,0,"TAVG","GHCND:USW00012916","H","","S","",20.9,0.100000000000001,"Orleans Parish, GA"
2021-02-27,2021,2,27,"Orleans","Louisiana","22071",28386,760,389648,7285.03675111896,195.0478380487,0,0,"TAVG","GHCND:USW00012916","H","","S","",22.2,1.2,"Orleans Parish, GA"
2021-02-28,2021,2,28,"Orleans","Louisiana","22071",28462,762,389648,7304.54153492383,195.561121833039,19.5047838048704,0.513283784338682,"TAVG","GHCND:USW00012916","H","","S","",23.9,2.9,"Orleans Parish, GA"
2021-03-01,2021,3,1,"Orleans","Louisiana","22071",28501,763,389648,7314.55056871843,195.817763725208,10.0090337946049,0.256641892169313,"TAVG","GHCND:USW00012916","H","","S","",22.2,1.2,"Orleans Parish, GA"
2021-03-02,2021,3,2,"Orleans","Louisiana","22071",28565,762,389648,7330.97564981727,195.561121833039,16.4250810988378,-0.256641892169313,"TAVG","GHCND:USW00012916","H","","S","",13.1,7.9,"Orleans Parish, GA"
2021-03-03,2021,3,3,"Orleans","Louisiana","22071",28581,764,389648,7335.08192009198,196.074405617378,4.10627027470855,0.513283784338682,"TAVG","GHCND:USW00012916","H","","S","",10.2,10.8,"Orleans Parish, GA"
2021-03-04,2021,3,4,"Orleans","Louisiana","22071",28624,766,389648,7346.11752145526,196.587689401716,11.0356013632809,0.513283784338682,"TAVG","GHCND:USW00012916","H","","S","",13.7,7.3,"Orleans Parish, GA"
2021-03-05,2021,3,5,"Orleans","Louisiana","22071",28655,766,389648,7354.07342011251,196.587689401716,7.95589865725015,0,"TAVG","GHCND:USW00012916","H","","S","",15.4,5.6,"Orleans Parish, GA"
2021-03-06,2021,3,6,"Orleans","Louisiana","22071",28655,766,389648,7354.07342011251,196.587689401716,0,0,"TAVG","GHCND:USW00012916","H","","S","",16.4,4.6,"Orleans Parish, GA"
2021-03-07,2021,3,7,"Orleans","Louisiana","22071",28710,768,389648,7368.18872418183,197.100973186055,14.1153040693143,0.513283784338682,"TAVG","GHCND:USW00012916","H","","S","",14.9,6.1,"Orleans Parish, GA"
2021-03-08,2021,3,8,"Orleans","Louisiana","22071",28744,768,389648,7376.91454851558,197.100973186055,8.72582433375646,0,"TAVG","GHCND:USW00012916","H","","S","",14.1,6.9,"Orleans Parish, GA"
2021-03-09,2021,3,9,"Orleans","Louisiana","22071",28782,769,389648,7386.66694041802,197.357615078224,9.7523919024361,0.256641892169341,"TAVG","GHCND:USW00012916","H","","S","",16.3,4.7,"Orleans Parish, GA"
2021-03-10,2021,3,10,"Orleans","Louisiana","22071",28802,770,389648,7391.79977826141,197.614256970394,5.13283784338728,0.256641892169341,"TAVG","GHCND:USW00012916","H","","S","",20.3,0.699999999999999,"Orleans Parish, GA"
2021-03-11,2021,3,11,"Orleans","Louisiana","22071",28821,770,389648,7396.67597421262,197.614256970394,4.8761959512176,0,"TAVG","GHCND:USW00012916","H","","S","",21.1,0.100000000000001,"Orleans Parish, GA"
